VARIABLES="X""Y""dispX""dispY""sigmaxx""sigmayy""sigmaxy""ResiX""ResiY""ReX""ReY"
0.315485 0.735166 2.89324e-08 6.74605e-08 13950 -494.023 -7546.45 32.8134 79.3761 0.328134 0.793761
0.277844 0.750202 2.55647e-08 6.92179e-08 14722.5 -1187.03 -6831.21 28.9316 82.1567 0.289316 0.821567
0.239491 0.763311 2.19843e-08 7.01346e-08 15357 -1769.34 -6005.62 25.2588 84.4035 0.252588 0.844035
0.200522 0.774462 1.84136e-08 7.13524e-08 15840.6 -2466.73 -5112.81 21.1019 86.642 0.211019 0.86642
0.161039 0.783624 1.4774e-08 7.18943e-08 16280.6 -2803.98 -4221.23 17.2898 88.6468 0.172898 0.886468
0.121142 0.790775 1.12104e-08 7.29414e-08 16545.7 -3457.34 -3345.38 12.9625 90.4864 0.129625 0.904864
0.0809347 0.795895 7.38616e-09 7.30956e-08 17197.8 -3347.1 -2132.28 8.65915 91.5693 0.0865915 0.915693
0.0405194 0.798973 3.75801e-09 7.37008e-08 17044.6 -3793.86 -1232.51 4.3333 93.0618 0.043333 0.930618
0 0.8 0 7.36533e-08 17450 -3664.14 3.32796 0 3.32796 0 0.55466
0.85 0 7.13643e-08 0 -2649.32 16163 3.3066 3.3066 0 0.551101 0
0.849037 0.0404446 7.14021e-08 3.42926e-09 -2724.94 15947.4 -905.272 92.4648 4.16493 0.924648 0.0416493
0.846151 0.0807976 7.1024e-08 6.79498e-09 -2353.98 15922.5 -1817.06 90.8352 8.22734 0.908352 0.0822734
0.841348 0.120968 7.06946e-08 1.02122e-08 -2242.86 15587.5 -2574.97 90.065 12.4011 0.90065 0.124011
0.834639 0.160864 7.01602e-08 1.36798e-08 -1966.46 15250.6 -3538.31 87.9289 16.2211 0.879289 0.162211
0.82604 0.200395 6.93751e-08 1.68289e-08 -1613.49 14807 -4276.8 86.4788 20.2483 0.864788 0.202483
0.815569 0.239473 6.83965e-08 2.01399e-08 -1232.84 14413.9 -5101.88 83.9918 23.7959 0.839918 0.237959
